Ef: -4.97713122026
-12.0514358809 , 1.89327320275e-09
-12.0463149245 , 2.43964247037e-07
-12.041193968 , 1.86062400139e-05
-12.0360730116 , 0.000839867139096
-12.0309520551 , 0.0224378942154
-12.0258310987 , 0.354791445379
-12.0207101422 , 3.32034888742
-12.0155891858 , 18.3913596185
-12.0104682293 , 60.2925274543
-12.0053472729 , 116.9856735
-12.0002263164 , 134.344968596
-11.9951053599 , 91.3123813994
-11.9899844035 , 36.7330905036
-11.984863447 , 8.74590599545
-11.9797424906 , 1.23245672202
-11.9746215341 , 0.102791709151
-11.9695005777 , 0.00507415854947
-11.9643796212 , 0.000148248229658
-11.9592586648 , 2.56350716127e-06
-11.9541377083 , 2.62360887143e-08
-11.9490167519 , 1.58921693044e-10
-11.9438957954 , 5.69753251104e-13
-11.938774839 , 1.20895455954e-15
-11.9336538825 , 1.51828282627e-18
-11.9285329261 , 1.12853470281e-21
-11.9234119696 , 4.96474210192e-25
-11.9182910132 , 1.29270076393e-28
-11.9131700567 , 1.99213545348e-32
-11.9080491003 , 1.81750666239e-36
-11.9029281438 , 5.86712021908e-40
-11.8978071874 , 4.93694672418e-40
-11.8926862309 , 4.93694672418e-40
-11.8875652745 , 4.93694672418e-40
-11.882444318 , 4.93694672418e-40
-11.8773233616 , 4.93694672418e-40
-11.8722024051 , 4.93694672418e-40
-11.8670814487 , 4.93694672418e-40
-11.8619604922 , 4.93694672418e-40
-11.8568395358 , 4.93694672418e-40
-11.8517185793 , 3.03141019436e-38
-11.8465976229 , 4.31553848075e-34
-11.8414766664 , 3.69463978867e-30
-11.83635571 , 1.87210751325e-26
-11.8312347535 , 5.61449320442e-23
-11.8261137971 , 9.96578298321e-20
-11.8209928406 , 1.04696793624e-16
-11.8158718842 , 6.50993163444e-14
-11.8107509277 , 2.39574485593e-11
-11.8056299712 , 5.21826092439e-09
-11.8005090148 , 6.72716542712e-07
-11.7953880583 , 5.13286112009e-05
-11.7902671019 , 0.00231797105929
-11.7851461454 , 0.0619551758752
-11.780025189 , 0.980095212885
-11.7749042325 , 9.17656257606
-11.7697832761 , 50.8525670856
-11.7646623196 , 166.788775604
-11.7595413632 , 323.773908209
-11.7544204067 , 371.995736364
-11.7492994503 , 252.96192891
-11.7441784938 , 101.810706985
-11.7390575374 , 24.2522942586
-11.7339365809 , 3.41926917534
-11.7288156245 , 0.28532172391
-11.723694668 , 0.0140915080581
-11.7185737116 , 0.000411908916087
-11.7134527551 , 7.12633111096e-06
-11.7083317987 , 7.29712668771e-08
-11.7032108422 , 4.42240853668e-10
-11.6980898858 , 1.58630581806e-12
-11.6929689293 , 3.36772063564e-15
-11.6878479729 , 4.23161630835e-18
-11.6827270164 , 3.14700613188e-21
-11.67760606 , 1.38519201197e-24
-11.6724851035 , 3.60863909368e-28
-11.6673641471 , 5.56413945437e-32
-11.6622431906 , 5.07825679679e-36
-11.6571222342 , 7.53918709333e-40
-11.6520012777 , 4.93694672418e-40
-11.6468803213 , 4.93694672418e-40
-11.6417593648 , 4.93694672418e-40
-11.6366384084 , 4.93694672418e-40
-11.6315174519 , 4.93694672418e-40
-11.6263964955 , 4.93694672418e-40
-11.621275539 , 4.93694672418e-40
-11.6161545826 , 4.93694672418e-40
-11.6110336261 , 4.93694672418e-40
-11.6059126696 , 4.93694672418e-40
-11.6007917132 , 4.93694672418e-40
-11.5956707567 , 4.93694672418e-40
-11.5905498003 , 4.93694672418e-40
-11.5854288438 , 4.93694672418e-40
-11.5803078874 , 4.93694672418e-40
-11.5751869309 , 4.93694672418e-40
-11.5700659745 , 4.93694672418e-40
-11.564945018 , 4.93694672418e-40
-11.5598240616 , 4.93694672418e-40
-11.5547031051 , 4.93694672418e-40
-11.5495821487 , 4.93694672418e-40
-11.5444611922 , 4.30969734772e-39
-11.5393402358 , 6.14145748398e-35
-11.5342192793 , 5.83053905819e-31
-11.5290983229 , 3.27619516933e-27
-11.5239773664 , 1.08956016991e-23
-11.51885641 , 2.1446334117e-20
-11.5137354535 , 2.49847674847e-17
-11.5086144971 , 1.72273291607e-14
-11.5034935406 , 7.03041539781e-12
-11.4983725842 , 1.69810451086e-09
-11.4932516277 , 2.42755030961e-07
-11.4881306713 , 2.05396224683e-05
-11.4830097148 , 0.00102857761366
-11.4778887584 , 0.0304861142275
-11.4727678019 , 0.534795162509
-11.4676468455 , 5.55256000548
-11.462525889 , 34.1208187189
-11.4574049326 , 124.098353166
-11.4522839761 , 267.13634828
-11.4471630197 , 340.345758775
-11.4420420632 , 256.642213403
-11.4369211068 , 114.53975033
-11.4318001503 , 30.2555298192
-11.4266791939 , 4.7301366017
-11.4215582374 , 0.437686340419
-11.4164372809 , 0.0239702571256
-11.4113163245 , 0.000776967371809
-11.406195368 , 1.4905730288e-05
-11.4010744116 , 1.69248225616e-07
-11.3959534551 , 1.13740564128e-09
-11.3908324987 , 4.52404607364e-12
-11.3857115422 , 1.06502314946e-14
-11.3805905858 , 1.48392333142e-17
-11.3754696293 , 1.2237262192e-20
-11.3703486729 , 5.97279285936e-24
-11.3652277164 , 1.72540490112e-27
-11.36010676 , 2.9500201842e-31
-11.3549858035 , 2.98528864587e-35
-11.3498648471 , 2.26897329042e-39
-11.3447438906 , 4.93694672418e-40
-11.3396229342 , 4.93694672418e-40
-11.3345019777 , 4.93694672418e-40
-11.3293810213 , 4.93694672418e-40
-11.3242600648 , 4.93694672418e-40
-11.3191391084 , 5.08839945896e-40
-11.3140181519 , 4.79864572391e-37
-11.3088971955 , 5.80537023151e-33
