-1812.53961 1.00000
-1812.25688 1.00000
-1812.00921 1.00000
-1811.82375 1.00000
-1811.43671 1.00000
-1811.35188 1.00000
-1810.97670 1.00000
-1532.93736 1.00000
-525.49155 1.00000
-525.28841 1.00000
-524.15688 1.00000
-524.12405 1.00000
-524.01078 1.00000
-524.00869 1.00000
-523.98640 1.00000
-523.89923 1.00000
-523.85214 1.00000
-523.82629 1.00000
-523.80156 1.00000
-523.77421 1.00000
-523.69917 1.00000
-523.64084 1.00000
-523.51245 1.00000
-523.44815 1.00000
-523.22205 1.00000
-523.12976 1.00000
-523.08675 1.00000
-522.98525 1.00000
-522.81467 1.00000
-522.61519 1.00000
-522.48195 1.00000
-148.88794 1.00000
-148.65191 1.00000
-148.33667 1.00000
-148.17807 1.00000
-147.80073 1.00000
-147.72605 1.00000
-147.35643 1.00000
-115.23332 1.00000
-103.55419 1.00000
-103.50062 1.00000
-103.48597 1.00000
-103.31832 1.00000
-103.25671 1.00000
-103.24750 1.00000
-102.98327 1.00000
-102.96728 1.00000
-102.94836 1.00000
-102.82220 1.00000
-102.81093 1.00000
-102.78572 1.00000
-102.44549 1.00000
-102.42929 1.00000
-102.40799 1.00000
-102.36677 1.00000
-102.35454 1.00000
-102.33831 1.00000
-102.00281 1.00000
-101.97796 1.00000
-101.96885 1.00000
-75.39520 1.00000
-75.34005 1.00000
-75.28029 1.00000
-31.98115 1.00000
-31.75209 1.00000
-30.75576 1.00000
-30.66393 1.00000
-30.49954 1.00000
-30.43373 1.00000
-30.39140 1.00000
-30.19900 1.00000
-30.14130 1.00000
-30.10716 1.00000
-29.87428 1.00000
-29.85184 1.00000
-29.80934 1.00000
-29.68718 1.00000
-29.67145 1.00000
-29.58350 1.00000
-29.52030 1.00000
-29.27829 1.00000
-29.11520 1.00000
-28.87532 1.00000
-28.69819 1.00000
-28.35558 1.00000
-28.06139 1.00000
-20.14421 1.00000
-19.92440 1.00000
-19.53535 1.00000
-19.21458 1.00000
-19.17047 1.00000
-18.87551 1.00000
-18.57301 1.00000
-18.29761 1.00000
-18.21311 1.00000
-18.08363 1.00000
-17.86736 1.00000
-17.80405 1.00000
-17.58315 1.00000
-17.53412 1.00000
-17.42771 1.00000
-17.06897 1.00000
-17.05743 1.00000
-16.93772 1.00000
-16.77345 1.00000
-16.66730 1.00000
-15.68063 1.00000
-15.58563 1.00000
-15.42684 1.00000
-14.96739 1.00000
-14.73673 1.00000
-13.94394 1.00000
-13.83137 1.00000
-13.59693 1.00000
-13.51666 1.00000
-13.45460 1.00000
-13.31227 1.00000
-13.07914 1.00000
-12.97921 1.00000
-12.90823 1.00000
-12.86950 1.00000
-12.76390 1.00000
-12.71552 1.00000
-12.64484 1.00000
-12.57390 1.00000
-12.53479 1.00000
-12.49417 1.00000
-12.38489 1.00000
-12.36657 1.00000
-12.33324 1.00000
-12.26661 1.00000
-12.22260 1.00000
-12.20913 1.00000
-12.07598 1.00000
-12.04018 1.00000
-12.01150 1.00000
-11.98904 1.00000
-11.85350 1.00000
-11.84306 1.00000
-11.81652 1.00000
-11.79334 1.00000
-11.63666 1.00000
-11.58223 1.00000
-11.52636 1.00000
-11.38024 1.00000
-11.31297 1.00000
-11.19863 1.00000
-11.17521 1.00000
-11.09945 1.00000
-11.03197 1.00000
-10.96884 1.00000
-10.80970 1.00000
-10.72998 1.00000
-10.51114 1.00000
-10.44608 1.00000
-4.40632 1.00000
-3.89200 0.00000
-3.46129 0.00000
-3.36312 0.00000
-3.31753 0.00000
-3.17719 0.00000
-3.02752 0.00000
-2.99319 0.00000
-2.88353 0.00000
-2.75959 0.00000
-2.66200 0.00000
-2.16021 0.00000
-1.94731 0.00000
-1.63617 0.00000
-1.36513 0.00000
-1.11769 0.00000
-0.52768 0.00000
-0.30162 0.00000
-0.12457 0.00000
0.24760 0.00000
0.54092 0.00000
0.63551 0.00000
0.83293 0.00000
0.97935 0.00000
1.13354 0.00000
1.24077 0.00000
1.29156 0.00000
1.35900 0.00000
1.39746 0.00000
1.58311 0.00000
1.63429 0.00000
1.69995 0.00000
1.72146 0.00000
1.79514 0.00000
1.87221 0.00000
2.00266 0.00000
2.08080 0.00000
2.15241 0.00000
2.19687 0.00000
2.25275 0.00000
2.29979 0.00000
2.35939 0.00000
2.45114 0.00000
2.51240 0.00000
2.57142 0.00000
2.61048 0.00000
2.66401 0.00000
2.75092 0.00000
2.77853 0.00000
2.88709 0.00000
2.89452 0.00000
3.03037 0.00000
3.06823 0.00000
3.15224 0.00000
3.18195 0.00000
3.22664 0.00000
3.29260 0.00000
3.37325 0.00000
3.42780 0.00000
3.54823 0.00000
3.57470 0.00000
3.59417 0.00000
3.68609 0.00000
3.71261 0.00000
3.90203 0.00000
3.91736 0.00000
4.06956 0.00000
4.16011 0.00000
4.21702 0.00000
4.27483 0.00000
4.37430 0.00000
4.47250 0.00000
4.53515 0.00000
4.54739 0.00000
4.63511 0.00000
4.75611 0.00000
4.87613 0.00000
4.91867 0.00000
4.94335 0.00000
4.97245 0.00000
5.09808 0.00000
5.15967 0.00000
5.35996 0.00000
5.43141 0.00000
5.49881 0.00000
5.59088 0.00000
5.67684 0.00000
5.72327 0.00000
5.78504 0.00000
5.87354 0.00000
5.91351 0.00000
6.01708 0.00000
6.11665 0.00000
6.13270 0.00000
6.23608 0.00000
6.42415 0.00000
6.47882 0.00000
6.53438 0.00000
6.75591 0.00000
6.78855 0.00000
6.95816 0.00000
7.01076 0.00000
7.05268 0.00000
7.13837 0.00000
7.20379 0.00000
7.37184 0.00000
7.38510 0.00000
7.50413 0.00000
7.55957 0.00000
7.63859 0.00000
7.66993 0.00000
7.83122 0.00000
7.92978 0.00000
8.02262 0.00000
8.13490 0.00000
8.21920 0.00000
8.30642 0.00000
8.40128 0.00000
-1812.53414 1.00000
-1812.25046 1.00000
-1812.00821 1.00000
-1811.82286 1.00000
-1811.43571 1.00000
-1811.35160 1.00000
-1810.97628 1.00000
-1532.93545 1.00000
-525.47435 1.00000
-525.26978 1.00000
-524.12854 1.00000
-524.11055 1.00000
-523.99944 1.00000
-523.97071 1.00000
-523.94273 1.00000
-523.89553 1.00000
-523.84809 1.00000
-523.82205 1.00000
-523.79623 1.00000
-523.76780 1.00000
-523.69200 1.00000
-523.63795 1.00000
-523.51147 1.00000
-523.44458 1.00000
-523.21826 1.00000
-523.12780 1.00000
-523.08474 1.00000
-522.98300 1.00000
-522.81342 1.00000
-522.61026 1.00000
-522.47764 1.00000
-148.87912 1.00000
-148.64171 1.00000
-148.33506 1.00000
-148.17662 1.00000
-147.79913 1.00000
-147.72559 1.00000
-147.35576 1.00000
-115.23010 1.00000
-103.54775 1.00000
-103.49428 1.00000
-103.47997 1.00000
-103.31080 1.00000
-103.24833 1.00000
-103.24104 1.00000
-102.98212 1.00000
-102.96615 1.00000
-102.94724 1.00000
-102.82115 1.00000
-102.80996 1.00000
-102.78473 1.00000
-102.44435 1.00000
-102.42824 1.00000
-102.40686 1.00000
-102.36648 1.00000
-102.35422 1.00000
-102.33799 1.00000
-102.00234 1.00000
-101.97747 1.00000
-101.96843 1.00000
-75.39275 1.00000
-75.33750 1.00000
