# Path distance (Angstrom), Energy (eV)
0.000000000000000000e+00 0.000000000000000000e+00
1.290674997258551594e-02 -1.076107335356189408e-03
2.581349994517103189e-02 -4.161550420582027510e-03
3.872024991775654956e-02 -9.037198725468221713e-03
5.162699989034206377e-02 -1.548392171980547856e-02
6.453374986292757798e-02 -2.328258887338450350e-02
7.744049983551309912e-02 -3.221406965599601241e-02
9.034724980809860639e-02 -4.205923353743069165e-02
1.032539997806841275e-01 -5.259894998747928485e-02
1.161607497532696487e-01 -6.361408847593245930e-02
1.290674997258551560e-01 -7.488551847258094474e-02
1.419742496984406632e-01 -8.619410944721542234e-02
1.548809996710261982e-01 -9.732073086962664266e-02
1.677877496436117055e-01 -1.080462522096052591e-01
1.806944996161972128e-01 -1.181515429369420223e-01
1.936012495887827478e-01 -1.274174725214276271e-01
2.065079995613682551e-01 -1.356249104328527966e-01
2.194147495339537624e-01 -1.425547261410081978e-01
2.323214995065392974e-01 -1.479877891156845537e-01
2.452282494791248046e-01 -1.517049688266725871e-01
2.581349994517103119e-01 -1.534871347437629929e-01
2.710451445796117076e-01 -1.542372543008465602e-01
2.839552897075131033e-01 -1.550031474294725764e-01
2.968654348354144989e-01 -1.557835475977867590e-01
3.097755799633158946e-01 -1.565771882739349086e-01
3.226857250912172903e-01 -1.573828029260628258e-01
3.355958702191187415e-01 -1.581991250223162282e-01
3.485060153470200817e-01 -1.590248880308409440e-01
3.614161604749215329e-01 -1.598588254197827463e-01
3.743263056028228730e-01 -1.606996706572873801e-01
3.872364507307243242e-01 -1.615461572115006461e-01
4.001465958586256644e-01 -1.623970185505683173e-01
4.130567409865271156e-01 -1.632509881426361664e-01
4.259668861144285112e-01 -1.641067994558499943e-01
4.388770312423299069e-01 -1.649631859583555460e-01
4.517871763702313026e-01 -1.658188811182985944e-01
4.646973214981326983e-01 -1.666726184038249681e-01
4.776074666260340940e-01 -1.675231312830803843e-01
4.905176117539354896e-01 -1.683691532242106437e-01
5.034277568818368298e-01 -1.692094176953615192e-01
5.163379020097382810e-01 -1.700426581646787838e-01
5.292522761572930889e-01 -1.708682960367969572e-01
5.421666503048480079e-01 -1.716856161887990173e-01
5.550810244524028159e-01 -1.724939622734550093e-01
5.679953985999576238e-01 -1.732926779435350340e-01
5.809097727475125428e-01 -1.740811068518091920e-01
5.938241468950673507e-01 -1.748585926510475286e-01
6.067385210426221587e-01 -1.756244789940201723e-01
6.196528951901769666e-01 -1.763781095334971960e-01
6.325672693377318856e-01 -1.771188279222487005e-01
6.454816434852866935e-01 -1.778459778130447311e-01
6.583960176328415015e-01 -1.785589028586554161e-01
6.713103917803964205e-01 -1.792569467118508286e-01
6.842247659279512284e-01 -1.799394530254010416e-01
6.971391400755060364e-01 -1.806057654520761557e-01
7.100535142230608443e-01 -1.812552276446462440e-01
7.229678883706157633e-01 -1.818871832558814350e-01
7.358822625181705712e-01 -1.825009759385517460e-01
7.487966366657253792e-01 -1.830959493454273335e-01
7.617110108132802981e-01 -1.836714471292782425e-01
7.746253849608351061e-01 -1.842268129428745738e-01
7.875437154872588774e-01 -1.847620165277071014e-01
8.004620460136827598e-01 -1.852770227994556818e-01
8.133803765401066421e-01 -1.857716691365507433e-01
8.262987070665304135e-01 -1.862457929174227700e-01
8.392170375929541848e-01 -1.866992315205022734e-01
8.521353681193780671e-01 -1.871318223242197099e-01
8.650536986458019495e-01 -1.875434027070055909e-01
8.779720291722257208e-01 -1.879338100472903728e-01
8.908903596986494922e-01 -1.883028817235045393e-01
9.038086902250733745e-01 -1.886504551140785746e-01
9.167270207514972569e-01 -1.889763675974429624e-01
9.296453512779210282e-01 -1.892804565520281868e-01
9.425636818043447995e-01 -1.895625593562647038e-01
9.554820123307686819e-01 -1.898225133885829974e-01
9.684003428571925642e-01 -1.900601560274135793e-01
9.813186733836163356e-01 -1.902753246511869056e-01
9.942370039100401069e-01 -1.904678566383334881e-01
1.007155334436463878e+00 -1.906375893672837551e-01
1.020073664962887872e+00 -1.907843602164682184e-01
1.032991995489311643e+00 -1.909080065643173896e-01
1.045913092103059938e+00 -1.910088140787259414e-01
1.058834188716808233e+00 -1.910872594345948694e-01
1.071755285330556529e+00 -1.911435384847589014e-01
1.084676381944304824e+00 -1.911778470820526266e-01
1.097597478558053119e+00 -1.911903810793106895e-01
1.110518575171801414e+00 -1.911813363293677348e-01
1.123439671785549709e+00 -1.911509086850583239e-01
1.136360768399298005e+00 -1.910992939992171569e-01
1.149281865013046300e+00 -1.910266881246788506e-01
1.162202961626794817e+00 -1.909332869142779665e-01
1.175124058240542890e+00 -1.908192862208492602e-01
